_time,_value,_measurement,sensor_name
2023-11-08 12:43:26.977354+01:00,0.0,PC,cpu0
2023-11-08 12:43:32.979184+01:00,0.0,PC,cpu0
2023-11-08 12:43:38.979785+01:00,0.0,PC,cpu0
2023-11-08 12:43:44.982131+01:00,0.0,PC,cpu0
2023-11-08 12:43:50.983044+01:00,0.0,PC,cpu0
2023-11-08 12:43:56.984171+01:00,0.0,PC,cpu0
2023-11-08 12:44:02.985422+01:00,1.6,PC,cpu0
2023-11-08 12:44:08.980918+01:00,0.0,PC,cpu0
2023-11-08 12:44:14.980051+01:00,1.6,PC,cpu0
2023-11-08 12:44:20.986106+01:00,0.0,PC,cpu0
2023-11-08 12:44:26.984548+01:00,7.7,PC,cpu0
2023-11-08 12:44:32.985414+01:00,3.1,PC,cpu0
2023-11-08 12:44:38.994371+01:00,0.0,PC,cpu0
2023-11-08 12:44:44.995759+01:00,0.0,PC,cpu0
2023-11-08 12:44:50.998241+01:00,0.0,PC,cpu0
2023-11-08 12:44:56.999279+01:00,0.0,PC,cpu0
2023-11-08 12:45:03.000799+01:00,0.0,PC,cpu0
2023-11-08 12:45:09.001745+01:00,1.5,PC,cpu0
2023-11-08 12:45:15.003702+01:00,0.0,PC,cpu0
2023-11-08 12:45:21.005391+01:00,1.6,PC,cpu0
2023-11-08 12:45:27.012497+01:00,3.1,PC,cpu0
2023-11-08 12:45:33.012055+01:00,4.5,PC,cpu0
2023-11-08 12:45:39.015385+01:00,0.0,PC,cpu0
2023-11-08 12:45:45.016419+01:00,0.0,PC,cpu0
2023-11-08 12:45:51.017721+01:00,0.0,PC,cpu0
2023-11-08 12:45:57.019233+01:00,0.0,PC,cpu0
2023-11-08 12:46:03.022510+01:00,0.0,PC,cpu0
2023-11-08 12:46:09.024913+01:00,0.0,PC,cpu0
2023-11-08 12:46:15.025336+01:00,0.0,PC,cpu0
2023-11-08 12:46:21.025893+01:00,0.0,PC,cpu0
2023-11-08 12:46:27.027849+01:00,0.0,PC,cpu0
2023-11-08 12:46:33.029201+01:00,1.6,PC,cpu0
2023-11-08 12:46:39.030964+01:00,0.0,PC,cpu0
2023-11-08 12:46:45.031772+01:00,0.0,PC,cpu0
2023-11-08 12:46:51.033961+01:00,0.0,PC,cpu0
2023-11-08 12:46:57.035638+01:00,1.5,PC,cpu0
2023-11-08 12:47:03.036650+01:00,0.0,PC,cpu0
2023-11-08 12:47:09.038391+01:00,0.0,PC,cpu0
2023-11-08 12:47:15.039769+01:00,0.0,PC,cpu0
2023-11-08 12:47:21.040829+01:00,0.0,PC,cpu0
2023-11-08 12:47:27.042198+01:00,0.0,PC,cpu0
2023-11-08 12:47:33.044094+01:00,0.0,PC,cpu0
2023-11-08 12:47:39.045604+01:00,0.0,PC,cpu0
2023-11-08 12:47:45.047219+01:00,0.0,PC,cpu0
2023-11-08 12:47:51.055094+01:00,0.0,PC,cpu0
2023-11-08 12:47:57.061421+01:00,0.0,PC,cpu0
2023-11-08 12:48:03.055364+01:00,0.0,PC,cpu0
2023-11-08 12:48:09.057277+01:00,0.0,PC,cpu0
2023-11-08 12:48:15.059484+01:00,0.0,PC,cpu0
2023-11-08 12:48:21.060120+01:00,0.0,PC,cpu0
2023-11-08 12:48:27.061464+01:00,0.0,PC,cpu0
2023-11-08 12:48:33.063306+01:00,0.0,PC,cpu0
2023-11-08 12:48:39.107848+01:00,0.0,PC,cpu0
2023-11-08 12:48:45.066040+01:00,0.0,PC,cpu0
2023-11-08 12:48:51.066820+01:00,0.0,PC,cpu0
2023-11-08 12:48:57.118062+01:00,3.1,PC,cpu0
2023-11-08 12:49:03.069394+01:00,0.0,PC,cpu0
2023-11-08 12:49:09.070515+01:00,10.9,PC,cpu0
2023-11-08 12:49:15.072754+01:00,0.0,PC,cpu0
2023-11-08 12:49:21.075301+01:00,0.0,PC,cpu0
2023-11-08 12:49:27.082153+01:00,1.6,PC,cpu0
2023-11-08 12:49:33.081139+01:00,0.0,PC,cpu0
2023-11-08 12:49:39.087421+01:00,0.0,PC,cpu0
2023-11-08 12:49:45.093748+01:00,0.0,PC,cpu0
2023-11-08 12:49:51.091613+01:00,1.6,PC,cpu0
2023-11-08 12:49:57.094040+01:00,0.0,PC,cpu0
2023-11-08 12:50:03.097527+01:00,1.6,PC,cpu0
2023-11-08 12:50:09.096295+01:00,0.0,PC,cpu0
2023-11-08 12:50:15.097172+01:00,1.6,PC,cpu0
2023-11-08 12:50:21.099764+01:00,0.0,PC,cpu0
2023-11-08 12:50:27.106429+01:00,0.0,PC,cpu0
2023-11-08 12:50:33.108062+01:00,0.0,PC,cpu0
2023-11-08 12:50:39.109580+01:00,0.0,PC,cpu0
2023-11-08 12:50:45.111109+01:00,1.6,PC,cpu0
2023-11-08 12:50:51.167847+01:00,4.7,PC,cpu0
2023-11-08 12:50:57.112828+01:00,0.0,PC,cpu0
2023-11-08 12:51:03.117901+01:00,0.0,PC,cpu0
2023-11-08 12:51:09.119546+01:00,0.0,PC,cpu0
2023-11-08 12:51:15.125166+01:00,3.1,PC,cpu0
2023-11-08 12:51:21.123561+01:00,0.0,PC,cpu0
2023-11-08 12:51:27.127214+01:00,3.1,PC,cpu0
2023-11-08 12:51:33.128901+01:00,0.0,PC,cpu0
2023-11-08 12:51:39.129324+01:00,0.0,PC,cpu0
2023-11-08 12:51:45.130269+01:00,0.0,PC,cpu0
2023-11-08 12:51:51.131622+01:00,0.0,PC,cpu0
2023-11-08 12:51:57.135821+01:00,4.7,PC,cpu0
2023-11-08 12:52:03.144631+01:00,1.6,PC,cpu0
2023-11-08 12:52:09.142270+01:00,1.6,PC,cpu0
2023-11-08 12:52:15.147642+01:00,0.0,PC,cpu0
2023-11-08 12:52:21.147614+01:00,3.1,PC,cpu0
2023-11-08 12:52:27.153442+01:00,0.0,PC,cpu0
2023-11-08 12:52:33.155043+01:00,0.0,PC,cpu0
2023-11-08 12:52:39.157072+01:00,0.0,PC,cpu0
2023-11-08 12:52:45.161812+01:00,4.6,PC,cpu0
2023-11-08 12:52:51.161447+01:00,0.0,PC,cpu0
2023-11-08 12:52:57.167595+01:00,0.0,PC,cpu0
2023-11-08 12:53:03.167888+01:00,0.0,PC,cpu0
2023-11-08 12:53:09.170722+01:00,0.0,PC,cpu0
2023-11-08 12:53:15.180399+01:00,0.0,PC,cpu0
2023-11-08 12:53:21.179870+01:00,0.0,PC,cpu0
2023-11-08 12:53:27.183880+01:00,0.0,PC,cpu0
2023-11-08 12:53:33.183642+01:00,0.0,PC,cpu0
2023-11-08 12:53:39.190832+01:00,0.0,PC,cpu0
2023-11-08 12:53:45.190781+01:00,0.0,PC,cpu0
2023-11-08 12:53:51.191941+01:00,3.1,PC,cpu0
2023-11-08 12:53:57.194824+01:00,0.0,PC,cpu0
2023-11-08 12:54:03.203180+01:00,0.0,PC,cpu0
2023-11-08 12:54:09.203563+01:00,1.6,PC,cpu0
2023-11-08 12:54:15.204345+01:00,0.0,PC,cpu0
2023-11-08 12:54:21.205252+01:00,0.0,PC,cpu0
2023-11-08 12:54:27.210891+01:00,3.0,PC,cpu0
2023-11-08 12:54:33.216606+01:00,0.0,PC,cpu0
2023-11-08 12:54:39.218985+01:00,3.0,PC,cpu0
2023-11-08 12:54:45.224727+01:00,0.0,PC,cpu0
2023-11-08 12:54:51.223837+01:00,0.0,PC,cpu0
2023-11-08 12:54:57.223814+01:00,0.0,PC,cpu0
2023-11-08 12:55:03.232179+01:00,0.0,PC,cpu0
2023-11-08 12:55:09.233965+01:00,0.0,PC,cpu0
2023-11-08 12:55:15.236348+01:00,0.0,PC,cpu0
2023-11-08 12:55:21.240510+01:00,0.0,PC,cpu0
2023-11-08 12:55:27.238322+01:00,0.0,PC,cpu0
2023-11-08 12:55:33.245572+01:00,0.0,PC,cpu0
2023-11-08 12:55:39.245038+01:00,0.0,PC,cpu0
2023-11-08 12:55:45.249268+01:00,0.0,PC,cpu0
2023-11-08 12:55:51.250379+01:00,0.0,PC,cpu0
2023-11-08 12:55:57.254111+01:00,0.0,PC,cpu0
2023-11-08 12:56:03.259986+01:00,0.0,PC,cpu0
2023-11-08 12:56:09.264566+01:00,0.0,PC,cpu0
2023-11-08 12:56:15.263234+01:00,0.0,PC,cpu0
2023-11-08 12:56:21.266520+01:00,0.0,PC,cpu0
2023-11-08 12:56:27.317916+01:00,0.0,PC,cpu0
2023-11-08 12:56:33.276371+01:00,0.0,PC,cpu0
2023-11-08 12:56:39.277774+01:00,0.0,PC,cpu0
2023-11-08 12:56:45.278394+01:00,1.6,PC,cpu0
2023-11-08 12:56:51.285044+01:00,0.0,PC,cpu0
2023-11-08 12:56:57.286549+01:00,0.0,PC,cpu0
2023-11-08 12:57:03.284755+01:00,0.0,PC,cpu0
2023-11-08 12:57:09.288868+01:00,0.0,PC,cpu0
2023-11-08 12:57:15.293773+01:00,0.0,PC,cpu0
2023-11-08 12:57:21.292168+01:00,0.0,PC,cpu0
2023-11-08 12:57:27.293611+01:00,0.0,PC,cpu0
2023-11-08 12:57:33.295262+01:00,0.0,PC,cpu0
2023-11-08 12:57:39.296150+01:00,6.1,PC,cpu0
2023-11-08 12:57:45.297049+01:00,0.0,PC,cpu0
2023-11-08 12:57:51.298877+01:00,0.0,PC,cpu0
2023-11-08 12:57:57.300637+01:00,3.2,PC,cpu0
2023-11-08 12:58:03.302177+01:00,0.0,PC,cpu0
2023-11-08 12:58:09.302343+01:00,1.6,PC,cpu0
2023-11-08 12:58:15.307089+01:00,6.1,PC,cpu0
2023-11-08 12:58:21.312960+01:00,3.1,PC,cpu0
2023-11-08 12:58:27.312249+01:00,0.0,PC,cpu0
2023-11-08 12:58:33.316488+01:00,0.0,PC,cpu0
2023-11-08 12:58:39.320935+01:00,0.0,PC,cpu0
2023-11-08 12:58:45.322470+01:00,0.0,PC,cpu0
2023-11-08 12:58:51.329113+01:00,0.0,PC,cpu0
2023-11-08 12:58:57.330170+01:00,0.0,PC,cpu0
2023-11-08 12:59:03.342625+01:00,0.0,PC,cpu0
2023-11-08 12:59:09.334601+01:00,0.0,PC,cpu0
2023-11-08 12:59:15.340933+01:00,0.0,PC,cpu0
2023-11-08 12:59:21.344202+01:00,0.0,PC,cpu0
2023-11-08 12:59:27.341236+01:00,0.0,PC,cpu0
2023-11-08 12:59:33.348580+01:00,0.0,PC,cpu0
2023-11-08 12:59:39.349356+01:00,0.0,PC,cpu0
2023-11-08 12:59:45.349273+01:00,0.0,PC,cpu0
2023-11-08 12:59:51.349981+01:00,3.1,PC,cpu0
2023-11-08 12:59:57.351094+01:00,0.0,PC,cpu0
2023-11-08 13:00:03.353318+01:00,1.6,PC,cpu0
2023-11-08 13:00:09.353621+01:00,1.6,PC,cpu0
2023-11-08 13:00:15.354218+01:00,0.0,PC,cpu0
2023-11-08 13:00:21.355520+01:00,0.0,PC,cpu0
2023-11-08 13:00:27.362044+01:00,0.0,PC,cpu0
2023-11-08 13:00:33.366250+01:00,0.0,PC,cpu0
2023-11-08 13:00:39.364964+01:00,0.0,PC,cpu0
2023-11-08 13:00:45.372155+01:00,0.0,PC,cpu0
2023-11-08 13:00:51.374292+01:00,0.0,PC,cpu0
2023-11-08 13:00:57.372378+01:00,1.6,PC,cpu0
2023-11-08 13:01:03.382069+01:00,3.1,PC,cpu0
2023-11-08 13:01:09.380708+01:00,0.0,PC,cpu0
2023-11-08 13:01:15.384791+01:00,0.0,PC,cpu0
2023-11-08 13:01:21.389247+01:00,0.0,PC,cpu0
2023-11-08 13:01:27.388997+01:00,0.0,PC,cpu0
2023-11-08 13:01:33.395366+01:00,0.0,PC,cpu0
2023-11-08 13:01:39.397127+01:00,0.0,PC,cpu0
2023-11-08 13:01:45.399065+01:00,3.1,PC,cpu0
2023-11-08 13:01:51.401171+01:00,0.0,PC,cpu0
2023-11-08 13:01:57.407505+01:00,0.0,PC,cpu0
2023-11-08 13:02:03.409779+01:00,0.0,PC,cpu0
2023-11-08 13:02:09.412087+01:00,0.0,PC,cpu0
2023-11-08 13:02:15.415460+01:00,0.0,PC,cpu0
2023-11-08 13:02:21.415780+01:00,0.0,PC,cpu0
2023-11-08 13:02:27.421413+01:00,0.0,PC,cpu0
2023-11-08 13:02:33.426300+01:00,0.0,PC,cpu0
2023-11-08 13:02:39.429206+01:00,0.0,PC,cpu0
2023-11-08 13:02:45.428994+01:00,0.0,PC,cpu0
2023-11-08 13:02:51.433831+01:00,3.1,PC,cpu0
2023-11-08 13:02:57.437298+01:00,0.0,PC,cpu0
2023-11-08 13:03:03.441208+01:00,1.6,PC,cpu0
2023-11-08 13:03:09.445630+01:00,4.5,PC,cpu0
2023-11-08 13:03:15.444978+01:00,0.0,PC,cpu0
2023-11-08 13:03:21.443849+01:00,0.0,PC,cpu0
2023-11-08 13:03:27.446415+01:00,0.0,PC,cpu0
2023-11-08 13:03:33.453754+01:00,0.0,PC,cpu0
2023-11-08 13:03:39.454607+01:00,0.0,PC,cpu0
2023-11-08 13:03:45.460903+01:00,0.0,PC,cpu0
2023-11-08 13:03:51.461323+01:00,0.0,PC,cpu0
2023-11-08 13:03:57.465915+01:00,0.0,PC,cpu0
2023-11-08 13:04:03.464438+01:00,0.0,PC,cpu0
2023-11-08 13:04:09.467411+01:00,0.0,PC,cpu0
2023-11-08 13:04:15.473727+01:00,0.0,PC,cpu0
2023-11-08 13:04:21.475059+01:00,0.0,PC,cpu0
2023-11-08 13:04:27.479099+01:00,0.0,PC,cpu0
2023-11-08 13:04:33.482467+01:00,0.0,PC,cpu0
2023-11-08 13:04:39.484129+01:00,0.0,PC,cpu0
2023-11-08 13:04:45.486704+01:00,0.0,PC,cpu0
2023-11-08 13:04:51.490776+01:00,0.0,PC,cpu0
2023-11-08 13:04:57.492549+01:00,0.0,PC,cpu0
2023-11-08 13:05:03.498060+01:00,1.6,PC,cpu0
2023-11-08 13:05:09.502596+01:00,0.0,PC,cpu0
2023-11-08 13:05:15.500321+01:00,0.0,PC,cpu0
2023-11-08 13:05:21.506648+01:00,0.0,PC,cpu0
2023-11-08 13:05:27.510201+01:00,0.0,PC,cpu0
2023-11-08 13:05:33.513698+01:00,0.0,PC,cpu0
2023-11-08 13:05:39.515487+01:00,3.1,PC,cpu0
2023-11-08 13:05:45.518897+01:00,0.0,PC,cpu0
2023-11-08 13:05:51.519156+01:00,0.0,PC,cpu0
2023-11-08 13:05:57.523511+01:00,0.0,PC,cpu0
2023-11-08 13:06:03.527295+01:00,0.0,PC,cpu0
2023-11-08 13:06:09.526552+01:00,0.0,PC,cpu0
2023-11-08 13:06:15.529753+01:00,0.0,PC,cpu0
2023-11-08 13:06:21.532554+01:00,0.0,PC,cpu0
2023-11-08 13:06:27.542993+01:00,0.0,PC,cpu0
2023-11-08 13:06:33.540524+01:00,0.0,PC,cpu0
2023-11-08 13:06:39.541813+01:00,0.0,PC,cpu0
2023-11-08 13:06:45.547680+01:00,0.0,PC,cpu0
2023-11-08 13:06:51.550536+01:00,0.0,PC,cpu0
2023-11-08 13:06:57.550453+01:00,0.0,PC,cpu0
2023-11-08 13:07:03.558840+01:00,0.0,PC,cpu0
2023-11-08 13:07:09.559858+01:00,0.0,PC,cpu0
2023-11-08 13:07:15.562425+01:00,0.0,PC,cpu0
2023-11-08 13:07:21.566969+01:00,3.1,PC,cpu0
2023-11-08 13:07:27.568070+01:00,3.1,PC,cpu0
2023-11-08 13:07:33.571063+01:00,0.0,PC,cpu0
2023-11-08 13:07:39.563829+01:00,0.0,PC,cpu0
2023-11-08 13:07:45.573536+01:00,0.0,PC,cpu0
2023-11-08 13:07:51.571995+01:00,0.0,PC,cpu0
2023-11-08 13:07:57.573866+01:00,0.0,PC,cpu0
2023-11-08 13:08:03.579374+01:00,1.6,PC,cpu0
2023-11-08 13:08:09.591784+01:00,0.0,PC,cpu0
2023-11-08 13:08:15.590572+01:00,1.6,PC,cpu0
2023-11-08 13:08:21.593264+01:00,0.0,PC,cpu0
2023-11-08 13:08:27.595835+01:00,0.0,PC,cpu0
2023-11-08 13:08:33.602895+01:00,0.0,PC,cpu0
2023-11-08 13:08:39.602572+01:00,0.0,PC,cpu0
2023-11-08 13:08:45.607263+01:00,0.0,PC,cpu0
2023-11-08 13:08:51.607432+01:00,0.0,PC,cpu0
2023-11-08 13:08:57.613638+01:00,0.0,PC,cpu0
2023-11-08 13:09:03.616504+01:00,0.0,PC,cpu0
2023-11-08 13:09:09.621017+01:00,1.6,PC,cpu0
2023-11-08 13:09:15.624372+01:00,0.0,PC,cpu0
2023-11-08 13:09:21.621547+01:00,0.0,PC,cpu0
2023-11-08 13:09:27.628691+01:00,0.0,PC,cpu0
2023-11-08 13:09:33.631692+01:00,0.0,PC,cpu0
2023-11-08 13:09:39.633202+01:00,0.0,PC,cpu0
2023-11-08 13:09:45.643258+01:00,3.1,PC,cpu0
2023-11-08 13:09:51.638669+01:00,0.0,PC,cpu0
2023-11-08 13:09:57.639475+01:00,0.0,PC,cpu0
2023-11-08 13:10:03.647410+01:00,0.0,PC,cpu0
2023-11-08 13:10:09.649608+01:00,0.0,PC,cpu0
2023-11-08 13:10:15.648072+01:00,0.0,PC,cpu0
2023-11-08 13:10:21.652185+01:00,0.0,PC,cpu0
2023-11-08 13:10:27.658047+01:00,0.0,PC,cpu0
2023-11-08 13:10:33.660978+01:00,0.0,PC,cpu0
2023-11-08 13:10:39.662620+01:00,0.0,PC,cpu0
2023-11-08 13:10:45.667638+01:00,0.0,PC,cpu0
2023-11-08 13:10:51.669211+01:00,0.0,PC,cpu0
2023-11-08 13:10:57.672820+01:00,0.0,PC,cpu0
2023-11-08 13:11:03.672992+01:00,3.1,PC,cpu0
2023-11-08 13:11:09.680465+01:00,0.0,PC,cpu0
2023-11-08 13:11:15.678467+01:00,3.1,PC,cpu0
2023-11-08 13:11:21.738327+01:00,0.0,PC,cpu0
2023-11-08 13:11:27.688087+01:00,0.0,PC,cpu0
2023-11-08 13:11:33.689966+01:00,0.0,PC,cpu0
2023-11-08 13:11:39.693082+01:00,0.0,PC,cpu0
2023-11-08 13:11:45.691705+01:00,0.0,PC,cpu0
2023-11-08 13:11:51.693976+01:00,0.0,PC,cpu0
2023-11-08 13:11:57.703010+01:00,0.0,PC,cpu0
2023-11-08 13:12:03.698491+01:00,0.0,PC,cpu0
2023-11-08 13:12:09.702287+01:00,0.0,PC,cpu0
2023-11-08 13:12:15.706668+01:00,0.0,PC,cpu0
2023-11-08 13:12:21.712178+01:00,0.0,PC,cpu0
2023-11-08 13:12:27.712103+01:00,0.0,PC,cpu0
2023-11-08 13:12:33.717731+01:00,0.0,PC,cpu0
2023-11-08 13:12:39.718080+01:00,11.9,PC,cpu0
2023-11-08 13:12:45.725891+01:00,0.0,PC,cpu0
2023-11-08 13:12:51.725779+01:00,0.0,PC,cpu0
2023-11-08 13:12:57.727840+01:00,0.0,PC,cpu0
2023-11-08 13:13:03.734486+01:00,0.0,PC,cpu0
2023-11-08 13:13:09.734177+01:00,1.6,PC,cpu0
2023-11-08 13:13:15.736601+01:00,0.0,PC,cpu0
2023-11-08 13:13:21.738871+01:00,0.0,PC,cpu0
2023-11-08 13:13:27.741525+01:00,0.0,PC,cpu0
2023-11-08 13:13:33.749222+01:00,0.0,PC,cpu0
2023-11-08 13:13:39.747128+01:00,11.8,PC,cpu0
2023-11-08 13:13:45.751327+01:00,0.0,PC,cpu0
2023-11-08 13:13:51.758821+01:00,0.0,PC,cpu0
2023-11-08 13:13:57.761261+01:00,0.0,PC,cpu0
2023-11-08 13:14:03.763882+01:00,0.0,PC,cpu0
2023-11-08 13:14:09.760099+01:00,0.0,PC,cpu0
2023-11-08 13:14:15.763214+01:00,0.0,PC,cpu0
2023-11-08 13:14:21.769009+01:00,0.0,PC,cpu0
2023-11-08 13:14:27.769762+01:00,0.0,PC,cpu0
2023-11-08 13:14:33.772872+01:00,0.0,PC,cpu0
2023-11-08 13:14:39.781096+01:00,0.0,PC,cpu0
2023-11-08 13:14:45.779969+01:00,0.0,PC,cpu0
2023-11-08 13:14:51.787650+01:00,0.0,PC,cpu0
2023-11-08 13:14:57.786673+01:00,0.0,PC,cpu0
2023-11-08 13:15:03.796663+01:00,0.0,PC,cpu0
2023-11-08 13:15:09.798443+01:00,0.0,PC,cpu0
2023-11-08 13:15:15.798160+01:00,1.6,PC,cpu0
2023-11-08 13:15:21.798484+01:00,0.0,PC,cpu0
2023-11-08 13:15:27.806430+01:00,0.0,PC,cpu0
2023-11-08 13:15:33.805550+01:00,1.6,PC,cpu0
2023-11-08 13:15:39.808089+01:00,0.0,PC,cpu0
2023-11-08 13:15:45.819304+01:00,0.0,PC,cpu0
2023-11-08 13:15:51.814558+01:00,0.0,PC,cpu0
2023-11-08 13:15:57.819472+01:00,0.0,PC,cpu0
2023-11-08 13:16:03.829066+01:00,0.0,PC,cpu0
2023-11-08 13:16:09.827299+01:00,0.0,PC,cpu0
2023-11-08 13:16:15.829317+01:00,0.0,PC,cpu0
2023-11-08 13:16:21.829762+01:00,0.0,PC,cpu0
2023-11-08 13:16:27.837402+01:00,0.0,PC,cpu0
2023-11-08 13:16:33.838194+01:00,0.0,PC,cpu0
2023-11-08 13:16:39.841793+01:00,0.0,PC,cpu0
2023-11-08 13:16:45.845338+01:00,0.0,PC,cpu0
2023-11-08 13:16:51.844628+01:00,0.0,PC,cpu0
2023-11-08 13:16:57.888335+01:00,0.0,PC,cpu0
2023-11-08 13:17:03.856468+01:00,0.0,PC,cpu0
2023-11-08 13:17:09.898457+01:00,0.0,PC,cpu0
2023-11-08 13:17:15.859078+01:00,0.0,PC,cpu0
2023-11-08 13:17:21.918373+01:00,0.0,PC,cpu0
2023-11-08 13:17:27.869864+01:00,0.0,PC,cpu0
2023-11-08 13:17:33.918436+01:00,0.0,PC,cpu0
2023-11-08 13:17:39.870262+01:00,0.0,PC,cpu0
2023-11-08 13:17:45.875414+01:00,1.6,PC,cpu0
2023-11-08 13:17:51.877374+01:00,0.0,PC,cpu0
2023-11-08 13:17:57.882407+01:00,0.0,PC,cpu0
2023-11-08 13:18:03.883518+01:00,0.0,PC,cpu0
2023-11-08 13:18:09.881028+01:00,0.0,PC,cpu0
2023-11-08 13:18:15.880427+01:00,0.0,PC,cpu0
2023-11-08 13:18:21.886645+01:00,0.0,PC,cpu0
2023-11-08 13:18:27.890052+01:00,1.6,PC,cpu0
2023-11-08 13:18:33.892701+01:00,0.0,PC,cpu0
2023-11-08 13:18:39.910398+01:00,0.0,PC,cpu0
2023-11-08 13:18:45.906209+01:00,0.0,PC,cpu0
2023-11-08 13:18:51.908726+01:00,0.0,PC,cpu0
2023-11-08 13:18:57.921571+01:00,0.0,PC,cpu0
2023-11-08 13:19:03.914518+01:00,0.0,PC,cpu0
2023-11-08 13:19:09.915050+01:00,0.0,PC,cpu0
2023-11-08 13:19:15.923275+01:00,1.6,PC,cpu0
2023-11-08 13:19:21.924415+01:00,0.0,PC,cpu0
2023-11-08 13:19:27.928019+01:00,1.6,PC,cpu0
2023-11-08 13:19:33.930347+01:00,0.0,PC,cpu0
2023-11-08 13:19:39.932206+01:00,3.1,PC,cpu0
2023-11-08 13:19:45.937964+01:00,0.0,PC,cpu0
2023-11-08 13:19:51.938362+01:00,0.0,PC,cpu0
2023-11-08 13:19:57.943557+01:00,0.0,PC,cpu0
2023-11-08 13:20:03.946495+01:00,0.0,PC,cpu0
2023-11-08 13:20:09.947384+01:00,0.0,PC,cpu0
2023-11-08 13:20:15.947565+01:00,1.6,PC,cpu0
2023-11-08 13:20:21.953755+01:00,0.0,PC,cpu0
2023-11-08 13:20:27.957253+01:00,0.0,PC,cpu0
2023-11-08 13:20:33.961415+01:00,0.0,PC,cpu0
2023-11-08 13:20:39.958347+01:00,0.0,PC,cpu0
2023-11-08 13:20:45.959219+01:00,0.0,PC,cpu0
2023-11-08 13:20:51.960708+01:00,0.0,PC,cpu0
2023-11-08 13:20:57.963112+01:00,4.8,PC,cpu0
2023-11-08 13:21:03.964441+01:00,1.6,PC,cpu0
2023-11-08 13:21:09.966117+01:00,0.0,PC,cpu0
2023-11-08 13:21:15.966999+01:00,0.0,PC,cpu0
2023-11-08 13:21:21.970021+01:00,1.6,PC,cpu0
2023-11-08 13:21:27.976335+01:00,0.0,PC,cpu0
2023-11-08 13:21:33.978875+01:00,3.1,PC,cpu0
2023-11-08 13:21:39.981160+01:00,0.0,PC,cpu0
2023-11-08 13:21:45.985165+01:00,0.0,PC,cpu0
2023-11-08 13:21:51.988396+01:00,0.0,PC,cpu0
2023-11-08 13:21:57.990378+01:00,0.0,PC,cpu0
2023-11-08 13:22:03.991521+01:00,0.0,PC,cpu0
2023-11-08 13:22:09.996121+01:00,1.6,PC,cpu0
2023-11-08 13:22:16.000876+01:00,0.0,PC,cpu0
2023-11-08 13:22:22.005445+01:00,0.0,PC,cpu0
2023-11-08 13:22:28.000220+01:00,0.0,PC,cpu0
2023-11-08 13:22:34.001161+01:00,1.6,PC,cpu0
2023-11-08 13:22:40.002512+01:00,0.0,PC,cpu0
2023-11-08 13:22:46.005138+01:00,0.0,PC,cpu0
2023-11-08 13:22:52.005930+01:00,0.0,PC,cpu0
2023-11-08 13:22:58.007272+01:00,3.2,PC,cpu0
2023-11-08 13:23:04.008964+01:00,0.0,PC,cpu0
2023-11-08 13:23:10.010045+01:00,3.1,PC,cpu0
2023-11-08 13:23:16.010920+01:00,0.0,PC,cpu0
2023-11-08 13:23:22.011700+01:00,0.0,PC,cpu0
2023-11-08 13:23:28.012919+01:00,0.0,PC,cpu0
2023-11-08 13:23:34.014063+01:00,0.0,PC,cpu0
2023-11-08 13:23:40.014482+01:00,0.0,PC,cpu0
2023-11-08 13:23:46.015824+01:00,0.0,PC,cpu0
2023-11-08 13:23:52.017589+01:00,0.0,PC,cpu0
2023-11-08 13:23:58.021037+01:00,0.0,PC,cpu0
2023-11-08 13:24:04.019711+01:00,0.0,PC,cpu0
2023-11-08 13:24:10.020261+01:00,0.0,PC,cpu0
2023-11-08 13:24:16.021482+01:00,0.0,PC,cpu0
2023-11-08 13:24:22.023829+01:00,1.6,PC,cpu0
2023-11-08 13:24:28.023735+01:00,0.0,PC,cpu0
2023-11-08 13:24:34.025128+01:00,0.0,PC,cpu0
2023-11-08 13:24:40.026225+01:00,0.0,PC,cpu0
2023-11-08 13:24:46.027529+01:00,1.6,PC,cpu0
2023-11-08 13:24:52.027976+01:00,0.0,PC,cpu0
2023-11-08 13:24:58.029386+01:00,0.0,PC,cpu0
2023-11-08 13:25:04.031944+01:00,0.0,PC,cpu0
2023-11-08 13:25:10.032031+01:00,3.1,PC,cpu0
2023-11-08 13:25:16.033989+01:00,0.0,PC,cpu0
2023-11-08 13:25:22.034564+01:00,0.0,PC,cpu0
2023-11-08 13:25:28.035986+01:00,0.0,PC,cpu0
2023-11-08 13:25:34.037926+01:00,0.0,PC,cpu0
2023-11-08 13:25:40.038603+01:00,0.0,PC,cpu0
2023-11-08 13:25:46.039456+01:00,1.6,PC,cpu0
2023-11-08 13:25:52.040624+01:00,0.0,PC,cpu0
2023-11-08 13:25:58.042416+01:00,0.0,PC,cpu0
2023-11-08 13:26:04.046233+01:00,4.6,PC,cpu0
2023-11-08 13:26:10.048011+01:00,0.0,PC,cpu0
2023-11-08 13:26:16.050519+01:00,0.0,PC,cpu0
2023-11-08 13:26:22.054647+01:00,4.7,PC,cpu0
2023-11-08 13:26:28.062543+01:00,6.2,PC,cpu0
2023-11-08 13:26:34.063418+01:00,0.0,PC,cpu0
2023-11-08 13:26:40.060462+01:00,1.6,PC,cpu0
2023-11-08 13:26:46.062821+01:00,0.0,PC,cpu0
2023-11-08 13:26:52.063237+01:00,1.6,PC,cpu0
2023-11-08 13:26:58.064837+01:00,0.0,PC,cpu0
